Community,ApartmentLayout,Area,Floor,ConstructionYear,TotalPrice,UnitPrice,Orientation,RenovationDegree,Elevator,PlotRatio,GreeneryRate,PropertyFee,DistanceToWasteStation_km,SurroundingBusLines_05km,SurroundingSchools_1km,DistanceToSubway_km,DistanceToBusinessDistrict_km,DistanceToPark_km,AgentSafetyScore,AgentComfortScore,AgentValueForMoneyScore,AgentLocationScore,AgentFutureAppreciationScore,AgentEnvironmentalScore,AgentPropertyServiceScore
10,1,96,11,2010,98,10208,1,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,2.67,2,3.5,1.5,3.33,2,3.25
10,1,92,18,2016,93,10109,1,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,2.33,2,3,2.5,2.33,5,3
10,2,99,18,2010,97,9798,1,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,2.67,2,3.5,1.5,3.33,2,3.25
10,1,68,11,2012,72,10588,2,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3.33,3,3,3,3,3,3.5
10,2,100,11,2015,106,10600,1,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4.33,2.5,3,3,4.33,5,3.25
10,1,68,18,2014,67,9853,1,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3.67,2.5,4.5,4.5,4.33,4.5,3.25
10,2,98,11,2014,95,9694,1,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,5,5,5,5,5,5,5
10,2,132,18,2012,127,9621,1,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4.33,2.5,3,4,2,4,3.75
10,3,102,11,2012,105,10294,2,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3.33,2.5,3,2.5,3,3.5,3.75
10,2,92,11,2012,93,10109,2,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3.33,2,3,3,3.33,4,3.25
10,4,92,18,2012,125,13476,2,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3,2.5,5,3.5,4,5,4.75
10,1,93,11,2009,90,9677,2,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3.67,2,4,3.5,2,5,2.75
10,2,109,11,2014,108,9863,1,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3,2.5,3,3.5,3,5,3
10,4,89,18,2012,105,11798,2,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4.33,1.5,4,4,4,5,3.25
10,2,98,11,2014,100,10204,1,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3,3,3,3,3,3,3
10,1,72,18,2007,72,9900,2,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,2,2,2,2,2,3,2.75
10,2,96,11,2014,95,9896,1,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4.67,1.5,5,4,5,5,4.5
10,2,115,11,2011,115,10000,1,1,2,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,2.33,1.5,3.5,2.5,2,2,3
10,2,96,11,2012,108,11250,2,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,5,4,4,5,5,5,5
10,2,131,11,2012,117,8931,2,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3,2.5,4,2.5,3.67,4.5,3
10,1,82,18,2008,80,9756,1,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3.33,3,4,4,4.33,3.5,3.75
10,2,97,11,2012,95,9794,1,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,2.67,2,2,3,3,4,2.75
10,1,72,18,2010,72,9900,1,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3.67,2.5,5,5,2,3,4.5
10,2,104,11,2012,110,10577,2,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3,2.5,2.5,1,3,4.5,3.5
10,4,68,18,2012,82,12059,2,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,2.33,3,3,3,3,4.5,4
10,4,70,11,2014,70,9963,1,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,2.67,2,3,2.5,3,4,3.25
10,2,105,11,2008,108,10286,1,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3.33,3,3,3,3,3,3.75
10,2,131,11,2010,118,9008,1,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4.33,1.5,4.5,1,1.67,2.5,3.25
10,2,105,11,2012,102,9714,1,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4.33,3,3,4,2.67,5,5
10,4,68,18,2011,75,11029,2,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4.67,2.5,3.5,3.5,2.33,1.5,2
10,10,50,18,2012,52,10400,1,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3.67,4,4,3,4,3,3.5
10,3,95,18,2008,116,12134,1,3,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4,3,2.5,3.5,3.33,5,3
10,1,68,18,2012,71,10441,1,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,2.67,2.5,3.5,2.5,4,5,3.25
10,1,68,11,2010,73,10735,2,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4.67,2.5,4,3,4.33,4,4.25
10,4,68,18,2011,76,11176,2,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,2.67,2.5,4.5,3.5,3,3,2.5
10,2,93,11,2011,92,9892,2,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4.67,2,3.5,4,3,5,3.5
10,2,103,11,2011,105,10194,2,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4,3,4,4,3,4,4
10,2,130,11,2010,127,9769,2,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,1.67,4,2,2.5,3.67,3.5,3.5
10,2,131,18,2015,133,10153,2,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,5,5,5,5,5,5,4
10,1,98,11,2014,93,9490,1,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3.67,2,3,3,3,3,3.75
10,1,96,18,2015,98,10208,1,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3,2.5,2,2.5,3.33,4,3.25
10,1,70,18,2015,73,10390,1,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3.67,3.5,4,3.5,3,4.5,4
10,4,72,18,2009,72,9900,1,2,2,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3,2.5,3,3.5,4,5,3
10,2,109,11,2014,108,9863,1,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,5,4.5,5,4.5,5,5,5
10,2,131,11,2013,117,8931,2,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3.67,3,3,3.5,4.33,5,5
10,2,105,11,2014,108,10286,1,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4.33,2.5,3.5,3.5,4,3,3.75
10,2,131,18,2015,133,10153,2,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3.67,2.5,2.5,2.5,3.33,5,3.5
10,1,91,11,2012,93,10119,2,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4.67,4.5,3.5,4.5,3.67,3.5,4
10,4,72,18,2010,72,9900,1,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4.33,3,3,4,4.33,5,4
10,1,96,11,2012,98,10208,1,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3.33,2.5,1.5,2.5,3,5,3
10,1,96,11,2014,98,10208,1,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4,3,4,5,4,4,4
10,2,131,11,2012,127,9695,2,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,2.67,2,2.5,4.5,3.67,4,3.5
10,1,92,11,2010,93,10109,2,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4.67,3,4,4.5,2.67,4.5,3.5
10,2,109,11,2010,108,9863,1,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,2.67,2.5,3.5,3.5,3.33,3,2.75
10,1,96,11,2012,98,10208,2,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3,1.5,4.5,2,3,5,3.25
10,2,131,11,2012,127,9695,2,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4,2,4,3,4.33,3,3
10,2,105,11,2010,108,10286,1,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4.67,4,5,4.5,4,5,5
10,2,93,11,2014,93,10000,1,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,2,3.5,3,3,2,5,3
10,2,105,11,2014,108,10286,1,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,2.33,1.5,1,4,4,5,4.5
10,2,93,11,2011,92,9892,2,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4.67,3,4,5,4.33,5,5
10,2,103,11,2011,105,10194,2,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4,4.5,4,4,4,5,4
10,1,96,11,2010,98,10208,1,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4,3,3,3,2.67,4,4.25
10,2,105,11,2012,102,9714,1,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3.67,3,4,4,3.33,3.5,4.25
10,2,109,11,2010,108,9863,1,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,2.67,3,3,3,3,3,3.25
10,4,68,18,2011,75,11029,2,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3,2,3.5,3.5,4,5,3.75
10,1,68,11,2010,73,10735,2,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4,4,3,4,4,4,3
10,3,95,18,2008,116,12134,1,3,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3,3,4,4,4.33,4.5,3.75
10,4,68,18,2011,76,11176,2,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,4.67,2.5,3.5,3,3.33,5,4
10,1,68,18,2012,71,10441,1,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,3,2,2.5,4,3.67,5,3
10,10,50,18,2012,52,10400,1,1,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,2.67,2.5,3,3,3,3.5,2.75
10,2,130,11,2010,127,9769,2,2,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,5,3.5,5,5,5,5,5
10,1,96,18,2003,98,10208,1,4,1,3.1,0.4,0.5,1.2,12,3,1.1,5.8,1.9,2.67,3,3.5,3,3,5,3.75
11,2,93,6,2010,115,12355,2,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,3,4,4,3.5,3.33,3.5,3.75
11,2,95,6,2007,115,12080,2,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,4,3.5,3.5,3,3,4.5,4
11,2,103,6,2007,122,11844,2,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,5,4.5,5,5,5,5,5
11,2,95,6,2010,115,12080,1,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,3.33,2,1.5,1.5,3,5,3.75
11,2,93,6,2009,117,12516,1,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,2.33,2,4,3,3,5,3
11,2,115,6,2008,110,9536,2,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,3.67,3.5,4.5,4,5,5,4.25
11,2,93,6,2010,115,12355,2,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,3.33,1,4,4,4.33,3.5,3
11,3,93,6,2008,117,12516,2,1,1,1,0.2,1,0.58,8,2,1.4,6.6,2.3,2.33,3,3.5,3.5,3.33,1.5,3.75
11,2,103,6,2014,125,12092,1,2,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,3,2.5,4,3,4,2.5,2.5
11,2,93,6,2008,115,12264,1,2,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,3,1.5,2.5,3.5,3.67,3.5,3.25
11,2,103,6,2006,125,12136,2,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,3.67,1.5,2,2,4.67,3.5,3.5
11,2,89,6,2010,115,12898,1,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,4.67,3,3.5,4.5,3.33,4.5,4.25
11,2,98,6,2010,102,10376,1,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,3,2,2.5,2.5,3.67,4,4.75
11,2,89,6,2011,115,12849,2,1,1,1,0.2,1,0.58,8,2,1.4,6.6,2.3,4,1.5,3.5,5,4.67,5,2.75
11,2,103,6,2011,125,12092,2,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,1,1,1,1,1,1,3
11,2,87,6,2012,105,12005,1,1,1,1,0.2,1,0.58,8,2,1.4,6.6,2.3,3.33,2,2.5,3,3.67,4,3
11,2,94,6,2011,125,13237,2,1,1,1,0.2,1,0.58,8,2,1.4,6.6,2.3,4,4,3.5,4,2,4.5,3.25
11,2,93,6,2011,122,13011,2,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,2.67,2,3.5,3,3.33,2.5,2.75
11,2,95,6,2008,123,12920,1,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,4.33,3,2.5,4.5,3.33,3,3
11,2,93,6,2011,125,13330,2,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,4.33,5,5,2.5,3.33,5,3
11,2,127,6,2012,110,8620,1,2,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,4,3.5,2.5,3,2,3,3
11,2,127,6,2010,110,8620,1,2,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,3,1.5,2,3,4,3,3.5
11,2,127,6,2014,110,8620,1,2,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,4,2,4,4,5,5,4
11,2,127,6,2008,110,8620,1,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,3.33,1,5,5,4,4.5,4
11,2,145,6,2009,130,8927,1,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,3,3,2.5,3,2.67,3,3.75
11,2,95,6,2007,116,12185,1,1,1,1,0.2,1,0.58,8,2,1.4,6.6,2.3,4.33,3,4.5,3,4,5,4
11,2,89,6,2012,110,12291,1,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,4.33,2,2,2.5,2.33,5,3.25
11,2,127,6,2012,110,8620,2,1,1,1,0.2,1,0.58,8,2,1.4,6.6,2.3,4,2.5,4,3.5,4,4,4
11,2,127,6,2014,110,8620,1,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,4.33,2,4,2.5,3.33,4.5,4
11,2,95,6,2002,115,12080,2,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,3.67,3,3.5,3.5,5,5,4
11,2,95,6,2009,115,12080,1,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,2.33,2,3,3,3,3,3.75
11,2,127,6,2012,110,8620,1,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,4.33,1.5,2.5,4,3.33,5,3.75
11,2,95,6,2000,115,12080,2,1,2,1,0.2,1,0.58,8,2,1.4,6.6,2.3,5,1.5,3,3,3,5,3
11,2,127,6,2008,110,8620,1,1,1,1,0.2,1,0.58,8,2,1.4,6.6,2.3,4,2.5,3.5,4,3.67,5,4
11,2,127,6,2010,110,8620,1,1,1,1,0.2,1,0.58,8,2,1.4,6.6,2.3,2.67,2.5,3,3,4,5,4
12,2,92,40,2013,139,15017,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,3,5,5,5,5,4.5
12,2,92,35,2015,137,14801,1,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,3,3.5,4,3.67,5,3
12,2,86,33,2013,136,15686,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,4,3,2,3.67,3,4
12,2,86,18,2015,140,16148,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.67,3,3.5,3.5,4,5,4
12,2,92,40,2012,155,16746,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,1.5,3,2.5,3,3,3
12,2,92,40,2013,140,15125,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,1.5,3,3,3.67,4,3.5
12,1,63,40,2015,90,14236,1,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,1.5,2.5,2,3,5,2.75
12,2,92,18,2016,145,15666,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2,2,3.5,3.67,2.5,3.25
12,2,92,11,2016,143,15449,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2.5,4.5,4,2.67,3,3.25
12,2,92,32,2013,149,16098,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,3,3,3.5,3.33,5,5
12,2,92,31,2010,140,15125,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.33,1.5,2.5,2.5,3.33,5,3.25
12,2,92,25,2014,128,13829,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,3,5,3.5,5,5,5
12,2,92,33,2015,138,14909,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,4.5,4.5,4.5,4.67,3,4
12,2,120,11,2017,185,15331,1,3,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3,3,3,3,3
12,2,125,32,2000,210,16800,1,3,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2,2,3,3,4,3
12,2,90,40,2013,145,16100,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,1.5,3,4,4,5,3.5
12,2,86,40,2017,140,16161,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.33,2.5,3.5,3.5,3.67,3.5,3.25
12,2,103,36,2014,161,15584,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,2,2.5,3,3.33,5,3.25
12,1,63,32,2013,90,14236,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,2.5,3,1,3,5,4
12,4,63,27,2014,95,15027,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2,4.5,3,3.33,4.5,3.25
12,4,63,33,2015,95,15027,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,2,3.5,4,2.67,3.5,3.5
12,4,63,45,2014,88,13968,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,4,4,4,4.33,5,4
12,4,63,40,2016,102,16129,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,3,4,3,4.33,5,4
12,4,63,40,2014,89,14073,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2,3,3,3.67,4.5,3.75
12,4,63,40,2010,97,15397,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,2,3.5,3,3,5,3.25
12,4,63,40,2000,97,15397,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,2.5,4,3.5,4,5,4.75
12,2,82,34,2014,140,16892,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,1,4,4,3.33,3.5,3
12,2,103,27,2010,175,16939,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,2,5,3,4,4.5,3.75
12,2,103,33,2013,160,15471,1,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2,2,3,3,3,3
12,2,137,33,2015,210,15253,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,4,3,2.5,3,3,3.75
12,2,83,33,2016,125,15060,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2.5,3,2.5,3,3,4.5
12,4,63,40,2000,97,15397,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2,2,3,3,5,2.75
12,2,86,18,2016,130,15043,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,3.5,4,4,4,5,4.25
12,2,120,18,2012,185,15331,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,2,1.5,3,2,4,3.5
12,4,63,40,2012,97,15397,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2.5,3,2.5,3,4.5,3.5
12,2,115,27,2014,173,15004,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,1.5,2,3,2.67,2.5,4
12,4,63,40,2014,90,14231,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,5,5,5,5,5,5
12,1,63,40,2016,90,14231,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,2.5,4,3,2.67,5,3
12,2,99,27,2012,160,16153,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.67,2,4,5,4,5,3
12,2,90,24,2013,140,15506,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,1.5,3,3.5,3.67,4,3.5
12,2,120,18,2014,178,14751,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,3,3,3,3.67,3,3
12,2,82,32,2013,140,16892,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,3,5,4.5,4.67,5,4.5
12,2,120,17,2014,175,14502,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,1.5,1,3.5,2.33,5,3.25
12,2,122,31,2015,200,16357,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2,1.5,3,4,3,3,2.25
12,2,99,18,2012,163,16456,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,1,2,1,1,1,1,1
12,2,103,25,2016,165,15971,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,2,4,3,3,4.5,3.75
12,2,86,27,2015,141,16301,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2.5,3.5,3.5,4,4.5,3.5
12,2,92,40,2014,145,15666,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,1.5,2.5,4.5,4,5,4
12,2,92,40,2015,140,15125,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,3,5,3.5,4.67,5,4
12,2,92,36,2016,140,15125,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2.5,4,4.5,4.67,2.5,4
12,4,63,40,2013,95,15027,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.33,2.5,3,2.5,3.67,5,3.75
12,2,92,32,2015,150,16206,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2,2.5,3,3,5,3.25
12,2,92,18,2013,143,15449,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3.5,3,3,3.5,3.75
12,2,120,16,2015,185,15331,2,3,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3,3.5,2.33,5,3.75
12,1,63,30,2013,92,14552,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2.5,4,2,3,3,3.75
12,4,63,28,2014,95,15027,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,2,3,3.5,3.33,2,3.25
12,4,63,40,2013,97,15397,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,5,5,4.5,4,5,5
12,2,103,27,2013,175,16939,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2,1.5,4,4.33,5,4.5
12,2,86,27,2015,141,16301,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3.5,3.5,3,3,3,3
12,4,63,40,2015,97,15397,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.67,3,4,5,3,5,4.25
12,2,103,36,2014,161,15584,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3,4,3,2,4
12,2,103,33,2013,180,17423,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2.5,2.5,2.5,3,3,3.25
12,2,86,27,2015,141,16301,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3,3,2.67,3.5,2.75
12,2,115,27,2014,173,15004,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,3.5,3.5,3,3.67,4,3.25
12,2,122,31,2015,200,16357,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3,4,4,3.5,2.25
12,2,90,24,2013,140,15506,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,2,2,2,2,3
12,2,82,34,2014,140,16892,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,1.5,3.5,3.5,3.67,5,3
12,2,137,33,2015,210,15253,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.67,3,3,3,3,5,3
12,2,122,27,2015,200,16357,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3,3,3,3,3
12,2,103,18,2012,160,15487,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,1.5,3,3,2,3.5,3
12,2,122,27,2015,180,14722,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,1.33,2.5,3,2.5,2,2.5,4
12,2,103,28,2013,165,15971,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,4,5,4,5,3.75
12,2,92,27,2016,140,15125,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3.5,4.5,3.67,4.5,3
12,2,103,25,2012,165,15971,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,1.5,4,4.5,3,5,4
12,2,99,27,2015,160,16153,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,4.5,3.5,4,4.67,5,2.5
12,1,63,33,2015,93,14711,1,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,2.5,3,3,2.67,4,3.75
12,2,99,18,2012,163,16456,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,2,3,3.33,4,2.75
12,1,63,40,2016,90,14231,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,2.5,4.5,3.5,5,5,3.25
12,2,82,32,2013,140,16892,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,3,3,3,3.33,3.5,3.5
12,2,82,33,2016,136,16409,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3.5,3.5,3.5,4.33,3.5,4.25
12,2,102,32,2015,175,17090,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,4,2.5,4,4,3.5,3.5
12,2,86,31,2012,140,16185,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,4,4,3.33,4,3.75
12,2,90,40,2013,145,16100,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3,3,3,3,3
